Symbole	Titre	Sous-catégorie	Type	Acheteur	Vendeur	Devise prix	yo	locomotive	Livre F	Franco	coucou	cheval F	CHECKBOX	Région	Non rachetable	Montant subséquent	Montant initial	Intérêt	Instrument financier	Fréquence	Échéance	Dividende	Date de dividende	Bourse	RM (%)	Rend. éché. - Marché (%)	Exclu de la facturation	Description
VMCS	711404	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	VISUALMED CLINICAL SOLNS
VSTH	711663	Actions ordinaires	330	"9,630"	"9,650"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	VITALSTREAM HLDGS INC *
VSTH	711642	Actions ordinaires	330	"2,650"	"2,800"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	VITALSTREAM HOLDINGS INC*
VT	711976	Actions ordinaires	315	"9,830"	"9,880"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	VITERRA INC
	X35325	Obligations (autres)	2606000	"108,335"	"108,335"	CAD								CA	Non	n/d	n/d	"8,500"	Obligation	2	2014-07-07	"0,000"			"7,85"	"6,320,550"	Non	VITERRA09-1 C12 8.5%7JL14
VTSS	711426	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	VITESSE SEMICONDUCTOR CRP
	711448	Actions ordinaires	330	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	VITTFORGE INC *
VIVEF	711280	Actions ordinaires	330	"29,219"	"29,219"	CAD								FR	Non	n/d	n/d	"0,000"	Action	1		"1,400"	2009-05-07	NAS	"4,79"		Non	VIVENDI SA EUR 5.5
VIVDY	711288	Actions ordinaires	3308000	"0,000"	"0,000"	USD								FR	Non	n/d	n/d	"0,000"	Action	0		"1,432"	2009-05-07	NAS	n/d		Non	VIVENDI SA-SPON ADR
VVDUF	711268	Actions ordinaires	330	"40,030"	"40,030"	CAD								FR	Non	n/d	n/d	"0,000"	Action	1		"1,000"	2006-05-01	NAS	"2,50"		Non	VIVENDI UNIVERSAL ORD SHR
VVUS	711465	Actions ordinaires	315	"8,670"	"8,680"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	VIVUS INC
VOD	711538	Actions ordinaires	3158000	"21,840"	"21,850"	USD								GB	Non	n/d	n/d	"0,000"	Action	2		"0,707"	2006-06-07	NYS	"6,47"		Non	VODAFONE GROUP PLC ADR *
VOD	711740	Actions ordinaires	3158000	"21,740"	"22,160"	USD								GB	Non	n/d	n/d	"0,000"	Action	2		"0,448"	2009-11-18	NYS	"4,12"		Non	VODAFONE GRP PLC ADR
VLKAY	711466	Actions ordinaires	3308000	"0,000"	"0,000"	USD								DE	Non	n/d	n/d	"0,000"	Action	0		"0,511"	2009-04-21	NAS	n/d		Non	VOLKSWAGEN A G SPOND-ADR
VOLVY	711476	Actions ordinaires	3158000	"0,000"	"0,000"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	0		"0,241"	2009-04-02	NAS	n/d		Non	VOLVO AKTIEBOLAGET ADR-B-
VSM	641333	Actions ordinaires	330	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	VSM MEDTECH LTD
VMC	711598	Actions ordinaires	315	"46,710"	"46,760"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,250"	2009-11-23	NYS	"2,14"		Non	VULCAN MATERIALS CO
VUL	711601	Actions ordinaires	330	"0,660"	"0,700"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSX	n/d		Non	VULCAN MINERALS INC
WCNNF	711770	Actions ordinaires	330	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	W C N INV CORP
GWW	293274	Actions ordinaires	315	"101,060"	"101,110"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,460"	2009-11-05	NYS	"1,82"		Non	W W GRAINGER INC
WWEN	711913	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	W2 ENERGY INC *
WAB	711853	Actions ordinaires	315	"39,200"	"39,220"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,010"	2009-11-12	NYS	"0,10"		Non	WABTEC
WB	711891	Actions ordinaires	330	"5,530"	"5,920"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,050"	2008-11-25	NYS	"3,61"		Non	WACHOVIA CORPORATION *
WJX.UN	713025	Fiducies de redevances	3308001	"22,850"	"23,060"	CAD								CA	Non	n/d	n/d	"0,000"	Action	12		"0,150"	2010-01-27	TSE	"7,86"		Non	WAJAX INCOME FUND T/U
WMT	714160	Actions ordinaires	315	"52,880"	"52,890"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,273"	2009-12-09	NYS	"2,06"		Non	WAL MART STORES INC
WAG	713701	Actions ordinaires	315	"36,680"	"36,690"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,138"	2009-11-12	NYS	"1,50"		Non	WALGREEN CO
	714420	Actions ordinaires	330	"0,300"	"0,300"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"	2003-11-18		n/d		Non	WALTERS CONSULTING CORP *
	714840	Actions ordinaires	330	"129,750"	"129,750"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,240"	2000-06-16		"0,00"		Non	WARNER-LAMBERT CO *
	714591	Actions ordinaires	330	"5,000"	"5,000"	USD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WARP 10 TECHNOLOGIES *
	Q83043	Obligations municipales & para-gouvernementales	2601411	"101,576"	"101,576"	CAD								CA	Non	n/d	n/d	"4,300"	Obligation	2	2010-10-09	"0,000"			"4,23"	"2,027,997"	Non	WARWICK BM 4.3% 9OC10
WM	714974	Actions ordinaires	315	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,010"	2008-07-29	NYS	"23,53"		Non	WASHINGTON MUTUAL INC
WM	711830	Actions ordinaires	315	"32,620"	"32,630"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,290"	2009-11-30	NYS	"3,55"		Non	WASTE MANAGEMENT INC
WGRD	715297	Actions ordinaires	315	"5,010"	"5,050"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WATCHGUARD TECHS INC
WAT	715325	Actions ordinaires	315	"59,260"	"59,300"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WATERS CORP
WPI	716458	Actions ordinaires	315	"39,350"	"39,380"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WATSON PHARMACEUTICAL INC
WTS	716468	Actions ordinaires	315	"31,010"	"31,020"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,110"	2009-11-19	NYS	"1,42"		Non	WATTS WATER TECH INC CL-A
WAVX	716461	Actions ordinaires	330	"0,550"	"0,570"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WAVE SYSTEMS CORP CL-A *
WAVR	716844	Actions ordinaires	330	"0,145"	"0,160"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WAVERIDER COMMUN INC-NEW*
WAVC	716842	Actions ordinaires	330	"0,108"	"0,120"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"	2004-06-30	XY	n/d		Non	WAVERIDER COMMUNICATIONS*
WAVVF	716476	Actions ordinaires	330	"0,000"	"0,000"	USD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WAVVE TELECOMMS INC
WFT	716867	Actions ordinaires	315	"17,740"	"17,750"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WEATHERFORD INTL LTD-NEW
WEW	717265	Actions ordinaires	330	"0,580"	"0,600"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSX	n/d		Non	WEBTECH WIRELESS INC
WZEN	717202	Actions ordinaires	3308000	"3,530"	"3,550"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	0		"0,000"	2009-12-28	NAS	n/d		Non	WEBZEN INC SPONS ADR
WNI	717434	Actions ordinaires	330	"4,800"	"4,890"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,000"		NYS	"0,00"		Non	WEIDER NUTRITION INTL-A-*
WLL.UN	717664	Fiducies de redevances	3308001	"2,020"	"2,120"	CAD								CA	Non	n/d	n/d	"0,000"	Action	12		"0,053"	2008-01-12	TSE	"0,00"		Non	WELLCO ENERGY SVCS TR T/*
WLM	717555	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,020"	2007-08-30	NYS	n/d		Non	WELLMAN INC *
WELU	717557	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WELLNESS UNIVERSE CORP
WLP	717739	Actions ordinaires	315	"65,560"	"65,570"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WELLPOINT INC
	X42959	Obligations corporatives	2606000	"106,000"	"106,000"	USD								US	Non	n/d	n/d	"5,300"	Obligation	2	2011-08-26	"0,000"			"5,00"	"1,460,519"	Non	WELLS FARGO 5.3% 26AU11
	X42962	Obligations corporatives	2606000	"104,392"	"104,392"	CAD								CA	Non	n/d	n/d	"4,330"	Obligation	2	2013-12-06	"0,000"			"4,15"	"3,113,473"	Non	WELLS FARGO 4.33% 6DC13
	X42948	Obligations corporatives	2606000	"103,409"	"103,409"	CAD								CA	Non	n/d	n/d	"4,380"	Obligation	2	2015-06-30	"0,000"			"4,24"	"3,681,238"	Non	WELLS FARGO 4.38% 30JN15
WFC	717900	Actions ordinaires	315	"355,000"	"355,000"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"1,300"		NY	"0,00"		Non	WELLS FARGO & CO DELA
WFC	717901	Actions ordinaires	315	"27,620"	"27,630"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,050"	2009-11-04	NYS	"0,72"		Non	WELLS FARGO CO
	X42953	Obligations corporatives	2606000	"105,012"	"105,012"	CAD								CA	Non	n/d	n/d	"4,400"	Obligation	2	2012-12-12	"0,000"			"4,19"	"2,581,553"	Non	WELLS FARGO FIN4.4%12DC12
WEN	718073	Actions ordinaires	315	"4,580"	"4,590"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,015"	2009-11-27	NYS	"1,31"		Non	WENDY'S/ARBY'S GROUP INC
WERN	718285	Actions ordinaires	315	"20,680"	"20,690"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,050"	2010-01-07	NAS	"0,97"		Non	WERNER ENTERPRISES INC
WCS.A	718310	Actions ordinaires	330	"2,270"	"2,500"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,060"	2007-11-07	TSE	"9,34"		Non	WESCAST INDS-A- SV
WCC	723673	Actions ordinaires	315	"29,200"	"29,210"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WESCO INTL INC
WXX	718393	Actions ordinaires	330	"0,430"	"0,480"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	WEST 49 INC
WTN.DB	X44289	Débentures convertibles	2756000	"102,280"	"108,990"	CAD								CA	Non	n/d	n/d	"0,000"	Obligation	2	2011-03-24	"0,000"		TSE	"0,00"	"0,000000"	Non	WEST CA COAL CV7.5%24MR1*
WFT	722038	Actions ordinaires	330	"35,120"	"35,300"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,030"	2009-12-18	TSE	"0,34"		Non	WEST FRASER TIMBER CO LTD
WED	719410	Actions ordinaires	330	"0,510"	"0,520"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	WESTAIM CORP
	X43331	Obligations corporatives	2606000	"117,153"	"117,153"	CAD								CA	Non	n/d	n/d	"7,300"	Obligation	2	2026-12-18	"0,000"			"6,23"	"5,704,028"	Non	WESTCOAST CL 7.3% 18DC26S
W.PR.J	721531	Actions privilégiées perpétuelles à taux fixe	310	"23,030"	"23,150"	CAD								CA	Oui	n/d	n/d	"0,000"	Action	4		"0,350"	2009-12-29	TSE	"6,08"		Non	WESTCOAST EN CUM RD 1PF-8
W.PR.G	721527	Actions privilégiées	310	"25,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,295"	2004-03-30	T	"4,72"		Non	WESTCOAST ENERGY 1ST PF-6
	X43341	Obligations corporatives	2606000	"100,000"	"100,000"	CAD								CA	Non	n/d	n/d	"7,200"	Obligation	2	2010-01-26	"0,000"			"7,20"	"6,951,120"	Non	WESTCOAST ENG 7.2% 26JA10
W.PR.K	721533	Actions privilégiées	310	"24,900"	"25,250"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,313"	2004-09-29	T	"5,02"		Non	WESTCOAST ENGY 5% 1PF S-9
W.PR.H	721528	Actions privilégiées perpétuelles à taux fixe	310	"22,530"	"22,840"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,344"	2009-12-29	TSE	"6,10"		Non	WESTCOAST ENGY FX/R PFD-7
	721515	Actions privilégiées	310	"25,000"	"25,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,431"			"6,90"		Non	WESTCOAST ENGY6.9%1-PF-4*
WSTL	722101	Actions ordinaires	330	"1,390"	"1,400"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WESTELL TECHS CL.A
ESD	725049	Fonds à capitalisation fermée: Obligations	3308015	"17,610"	"17,650"	USD								US	Non	n/d	n/d	"0,000"	Fonds d'investissement	12		"0,120"	2009-08-19	NYS	"8,17"		Non	WESTERN ASST EMRG MKTS DB
WDC	727405	Actions ordinaires	315	"41,490"	"41,520"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WESTERN DIGITAL CORP
	729870	Actions ordinaires	330	"15,750"	"15,750"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,300"	2002-09-05		"0,00"		Non	WESTERN RESOURCES INC *
WU	730288	Actions ordinaires	315	"18,640"	"18,650"	USD								US	Non	n/d	n/d	"0,000"	Action	1		"0,060"	2009-12-17	NYS	"0,32"		Non	WESTERN UNION COMPANY
WSFTF	731129	Actions ordinaires	330	"0,000"	"0,000"	USD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WESTFORT ENERGY LTD
WJA	722062	Actions ordinaires	315	"12,690"	"12,850"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	WESTJET AIRLINES LTD-VTG
	Q85175	Obligations municipales & para-gouvernementales	2601411	"102,905"	"102,905"	CAD								CA	Non	n/d	n/d	"4,150"	Obligation	2	2011-04-19	"0,000"			"4,03"	"1,751,971"	Non	WESTMOUNT ICS 4.15%19AV11
WN.PR.C	283046	Actions privilégiées perpétuelles à taux fixe	310	"20,910"	"21,100"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,325"	2009-12-11	TSE	"6,22"		Non	WESTON GEORGE 5.2%-III PF
WN.PR.D	283047	Actions privilégiées perpétuelles à taux fixe	310	"20,820"	"20,850"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,325"	2009-12-11	TSE	"6,24"		Non	WESTON GEORGE 5.2%-IV PFD
WN.PR.A	283043	Actions privilégiées perpétuelles à taux fixe	310	"23,950"	"24,200"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,363"	2009-11-26	TSE	"6,00"		Non	WESTON GEORGE 5.8%CM PF-I
WBK	733300	Actions ordinaires	3308000	"112,500"	"112,940"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	2		"2,643"	2009-11-09	NYS	"4,70"		Non	WESTPAC BANKING SPND-ADR
WPT	733316	Actions ordinaires	330	"13,700"	"13,900"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	WESTPORT INNOVATIONS INC
WTE.UN	733700	Fiducies de redevances	3308001	"14,470"	"14,610"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,400"	2009-12-29	TSE	"10,98"		Non	WESTSHORE TERMS INCOM T/U
WY	734301	Actions ordinaires	315	"41,450"	"41,460"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,050"	2010-01-27	NYS	"0,48"		Non	WEYERHAEUSER CO
WYL	410111	Actions ordinaires	330	"61,180"	"66,410"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,610"	2008-01-30	TSE	"3,99"		Non	WEYERHAEUSER CO LTD-EXCH*
WHR	734483	Actions ordinaires	315	"76,650"	"76,660"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,430"	2009-11-18	NYS	"2,24"		Non	WHIRLPOOL CORP
WEDC	734590	Actions ordinaires	330	"4,810"	"4,820"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NYS	n/d		Non	WHITE ELEC DESIGNS CORP
WF	734593	Actions ordinaires	330	"2,900"	"2,960"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	WHITE FIRE ENERGY LTD *
WRK.DB.C	T76333	Obligations (autres)	2756000	"100,510"	"104,000"	CAD								CA	Non	n/d	n/d	"9,000"	Obligation	4	2010-12-21	"0,000"		TSE	"8,95"	"8,420,938"	Non	WHITEROCK-C CV 9% 21DC10
WRK.DB.G	T76274	Obligations (autres)	2756000	"116,010"	"117,700"	CAD								CA	Non	n/d	n/d	"7,000"	Obligation	2	2014-12-31	"0,000"		TSE	"5,98"	"3,241,020"	Non	WHITEROCK-G C/R 7% 31DC14
WFMI	735636	Actions ordinaires	315	"28,360"	"28,370"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,200"	2008-07-09	NAS	"2,82"		Non	WHOLE FOODS MKT INC
WIN	735457	Actions ordinaires	330	"2,710"	"2,740"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,013"	2009-10-09	TSE	"1,82"		Non	WI-LAN INC
	735540	Actions ordinaires	330	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WILDCARD TECHNOLOGIES INC
WDC	735567	Actions ordinaires	330	"0,200"	"0,220"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"	2003-06-30	V	n/d		Non	WILDCARD WIRELESS SOLUTN*
	576853	Actions ordinaires	330	"0,110"	"0,115"	USD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"	2000-08-01		n/d		Non	WILLIAM RES INC - *
WSH	736346	Actions ordinaires	330	"26,360"	"26,380"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	4		"0,260"	2009-12-28	NYS	"3,94"		Non	WILLIS GROUP HOLDINGS LT*
	736345	Actions ordinaires	330	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WILLISTON WILDCATTERS OIL
	737608	Actions privilégiées	310	"0,829"	"0,829"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WINBURY MIC PFD-A RSTD
	737606	Actions privilégiées	310	"0,829"	"0,829"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WINBURY MTG CORP -A-PFD
WIND	738362	Actions ordinaires	330	"11,500"	"11,510"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"		NAS	n/d		Non	WIND RIVER SYSTEMS INC *
WIN	738504	Actions ordinaires	315	"10,700"	"10,700"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,250"	2009-12-29	NYS	n/d		Non	WINDSTREAM CORP
WNDXQ	738914	Actions ordinaires	315	"0,005"	"0,006"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,050"		NAS	"3 149,11"		Non	WINN-DIXIE STORES INC
WPK	739490	Actions ordinaires	330	"8,140"	"8,510"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,030"	2009-12-30	TSE	"1,48"		Non	WINPAK LTD
WRX	739717	Actions ordinaires	330	"1,010"	"1,040"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSE	n/d		Non	WIRELESS MATRIX CORP
WEC	739860	Actions ordinaires	315	"49,320"	"49,340"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,338"	2009-11-10	NYS	"2,74"		Non	WISCONSIN ENERGY CORP
DXJ	739871	Fonds négociés en bourse: Actions	330	"41,250"	"41,400"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	4		"0,183"	2009-12-21	NYS	"1,76"		Non	WISDOMTREE JAP TOTL DV/FD
MRWSF	454490	Actions ordinaires	330	"4,998"	"4,998"	CAD								GB	Non	n/d	n/d	"0,000"	Action	0		"0,011"	2009-09-30	NAS	n/d		Non	WM. MORRISON SPRMKT-GBP.1
WCC.P	740284	Actions ordinaires	330	"0,500"	"0,700"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"		TSX	n/d		Non	WOLF CAPITAL CORP *
WOS	743192	Actions ordinaires	3308000	"0,000"	"0,000"	USD								GB	Non	n/d	n/d	"0,000"	Action	2		"2,111"	2009-04-01	NYS	"181,19"		Non	WOLSELEY PLC SPONS ADR
WTKWY	740277	Actions ordinaires	3308000	"0,000"	"0,000"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	0		"0,713"	2009-04-17	NAS	n/d		Non	WOLTERS KLUWER NV SPN-ADR
	740820	Actions ordinaires	330	"1,000"	"1,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WOODBUSH ENTRPS LTD -A-
WVN610C	998758	Fonds de placement spéciaux	3807950	"13,220"	"13,220"	CAD								CA	Non	n/d	n/d	"0,000"	Fonds d'investissement	0		"0,000"			n/d		Non	WORKING VENTURE CD-A
	742993	Actions ordinaires	330	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WORLD ENZYMES LTD
WFS.PR.A	743219	Actions privilégiées	3108005	"9,600"	"9,700"	CAD								CA	Non	n/d	n/d	"0,000"	Action	4		"0,131"	2009-12-11	TSE	"5,41"		Non	WORLD FINL SPLIT CORP PFD
	742998	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,000"			n/d		Non	WORLDCOM INC - MCI GP
	742991	Actions ordinaires	330	"0,000"	"0,000"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WORLDCOM INC-WORLDCOM GRP
WPPGY	712053	Actions ordinaires	3158000	"48,400"	"48,450"	USD								ZZ	Non	n/d	n/d	"0,000"	Action	0		"0,431"	2009-10-07	NAS	n/d		Non	WPP PLC-ADR
WPS	701801	Actions ordinaires	315	"57,000"	"57,350"	USD								US	Non	n/d	n/d	"0,000"	Action	4		"0,575"	2006-11-28	NYS	"4,02"		Non	WPS RESOURCES CORP *
	873598	Bons de souscription	510	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-11-17	"0,000"			n/d		Non	WTS-ACASTI PHARM-2 17NV10
	873378	Bons de souscription	510	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-08-05	"0,000"			n/d		Non	WTS-ADVANCED EXPL 5AUG10
ANS.WT	873579	Bons de souscription	510	"0,760"	"1,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2013-07-29	"0,000"		TSE	n/d		Non	WTS-AINSWORTH REG-S29JL13
	875739	Bons de souscription	510	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2011-02-14	"0,000"			n/d		Non	WTS-ASTON HILL FNCL14FB11
	876586	Bons de souscription	510	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2012-12-10	"0,000"			n/d		Non	WTS-BAFFINLAND IRON10DC12
AV.WT.A	877893	Bons de souscription	5108001	"0,210"	"0,250"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-04-15	"0,000"		TSE	n/d		Non	WTS-BROMPTON AD VIP15AP10
OGF.WT.A	877891	Bons de souscription	5108001	"0,190"	"0,200"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-04-15	"0,000"		TSE	n/d		Non	WTS-BROMPTON O&G 15APR10
VIP.WT.A	877892	Bons de souscription	510	"0,280"	"0,295"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-04-15	"0,000"		TSE	n/d		Non	WTS-BROMPTON VIP 15APR10
CWB.WT	880516	Bons de souscription	510	"7,230"	"7,400"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2014-03-02	"0,000"		TSE	n/d		Non	WTS-CDN WESTERN BK 2MAR14
CTF.WT	882147	Bons de souscription	5108001	"0,105"	"0,110"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2011-12-02	"0,000"		TSE	n/d		Non	WTS-CITADEL INCM T/U2DC11
CPM.WT.A	883851	Bons de souscription	5108001	"0,005"	"0,010"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-05-31	"0,000"		TSE	n/d		Non	WTS-COPERNICAN INTL31MY10
CBK.WT.A	883853	Bons de souscription	510	"0,005"	"0,015"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-06-30	"0,000"		TSE	n/d		Non	WTS-COPERNICAN WRLD30JN10
COX.WT	882355	Bons de souscription	5108001	"0,175"	"0,210"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2011-05-31	"0,000"		TSE	n/d		Non	WTS-COX COMMODITY-A31MY11
EIT.WT	887980	Bons de souscription	5108001	"0,285"	"0,300"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-09-23	"0,000"		TSE	n/d		Non	WTS-ENERVEST DVSFD 23SP10
FPI.WT	915176	Bons de souscription	5108001	"0,095"	"0,110"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-03-31	"0,000"		TSE	n/d		Non	WTS-FIRST PREM INCM31MR10
FFI.WT.A	888918	Bons de souscription	5108001	"0,265"	"0,350"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-06-15	"0,000"		TSE	n/d		Non	WTS-FLAHERTY&CRUM 15JUN10
GPF.WT	892638	Bons de souscription	5108001	"0,230"	"0,290"	CAD			"1,500,000"					CA	Non	n/d	n/d	"0,000"	Action	0	2010-08-06	"0,000"		TSE	n/d		Non	WTS-GOLD PART&INCM 6AUG10
	892511	Bons de souscription	510	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	1989-02-28	"0,000"			n/d		Non	WTS-GOLDEN DAY EXP B-1989
HSDWS	895408	Bons de souscription	510	"4,000"	"4,000"	USD								US	Non	n/d	n/d	"0,000"	Action	0		"0,000"			n/d		Non	WTS-HOMESTEAD VILG-29OC97
FIT.WT.A	896725	Bons de souscription	510	"0,000"	"0,000"	CAD								CA	Non	n/d	n/d	"0,000"	Action	0	2010-04-30	"0,000"		TSE	n/d		Non	WTS-INTL FINL I&G 30APR10
MIR.WS.A	902926	Bons de souscription	510	"0,350"	"0,380"	USD								US	Non	n/d	n/d	"0,000"	Action	0	2011-01-03	"0,000"		NYS	n/d		Non	WTS-MIRANT CP-A 3JA11
