"Symbol"	"Security"	"Subcategory"	"Type"	"Bid"	"Ask"	"Cur. Price"	"Subsequent Amount"	"Region"	"Non-redeemable"	"Maturity"	"Market"	"Interest"	"Initial Amount"	"Frequency"	"Financial Instrument"	"Dividend Date"	"Dividend"	"MY (%)"	"YTM - Market (%)"	"Description"
""	"B80806"	"Provincial Bonds"	"2601391"	"111.067"	"111.067"	"CAD"	"n/a"	"CA"	"No"	"06/03/2014"	""	"5.250"	"n/a"	"2"	"Bond"	""	"0.000"	"4.73"	"2.547863"	"PROV SASK 5.25% 3JN14"
""	"B80781"	"Provincial Bonds"	"2601391"	"113.074"	"113.074"	"CAD"	"n/a"	"CA"	"No"	"03/05/2029"	""	"5.750"	"n/a"	"2"	"Bond"	""	"0.000"	"5.09"	"4.704794"	"PROV SASK 5.75% 5MR29"
""	"B80794"	"Provincial Bonds"	"2601391"	"103.408"	"103.408"	"CAD"	"n/a"	"CA"	"No"	"09/01/2010"	""	"6.150"	"n/a"	"2"	"Bond"	""	"0.000"	"5.95"	"0.424301"	"PROV SASK 6.15% 1SP10"
""	"B80792"	"Provincial Bonds"	"2601391"	"144.183"	"144.183"	"CAD"	"n/a"	"CA"	"No"	"05/30/2025"	""	"8.750"	"n/a"	"2"	"Bond"	""	"0.000"	"6.07"	"4.680787"	"PROV SASK 8.75% 30MY25"
""	"B80778"	"Provincial Bonds"	"2601391"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"09/06/2007"	""	"5.000"	"n/a"	"2"	"Bond"	""	"0.000"	"5.00"	"0.000000"	"PROV SASK MTN 5% 6SP07S"
""	"B80780"	"Provincial Bonds"	"2601391"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"12/19/2005"	""	"7.500"	"n/a"	"2"	"Bond"	""	"0.000"	"7.50"	"0.000000"	"PROV SASK-BEO-7.5% 19DC05"
"PRSC"	"555782"	"Common Stock"	"330"	"13.750"	"13.790"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PROVIDENCE SERVICE CORP"
""	"W27805"	"Bonds (other)"	"2756000"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	"05/15/2007"	""	"10.500"	"n/a"	"2"	"Bond"	""	"0.000"	"n/a"	"n/a"	"PROVIDENT CV 10.5%15MI07*"
"PVE.UN"	"268563"	"Trust Units"	"3158001"	"8.410"	"8.480"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"12"	"Equity"	"01/20/2010"	"0.060"	"8.53"	""	"PROVIDENT ENERGY T/U"
""	"555844"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PROVIDENT VENTURES CORP"
""	"555871"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PROVIGO INC *"
""	"555873"	"Preferred Shares"	"310"	"25.000"	"25.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Equity"	""	"0.500"	"8.00"	""	"PROVIGO INC PFD SR 1"
"PRT.UN"	"551500"	"Trust Units"	"3308001"	"1.980"	"2.100"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"12"	"Equity"	"12/29/2008"	"0.020"	"0.00"	""	"PRT FOREST REGENERATN-T/U"
"PRU"	"556522"	"Common Stock"	"315"	"50.710"	"50.730"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"1"	"Equity"	"11/20/2009"	"0.700"	"1.38"	""	"PRUDENTIAL FINANCIAL INC"
"PUK"	"556511"	"Common Stock"	"315"	"19.890"	"19.900"	"USD"	"n/a"	"GB"	"No"	""	"NYS"	"0.000"	"n/a"	"0"	"Equity"	"08/19/2009"	"0.202"	"n/a"	""	"PRUDENTIAL PLC -ADS-"
""	"556530"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Equity"	"09/22/2000"	"0.050"	"n/a"	""	"PRUDENTIAL STEEL LTD *"
""	"B15202"	"Provincial Bonds"	"2601355"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	"05/10/2013"	""	"5.750"	"n/a"	"2"	"Bond"	""	"0.000"	"n/a"	"n/a"	"PRV NE CB SU 5.75%10MI13*"
""	"B15215"	"Step-up Bonds"	"2601355"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"07/14/2015"	""	"4.500"	"n/a"	"2"	"Bond"	""	"0.000"	"4.50"	"4.499703"	"PRV NS CB SU 4.5% 14JL15"
""	"B15233"	"Provincial Bonds"	"2601355"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/10/2005"	""	"4.500"	"n/a"	"2"	"Bond"	""	"0.000"	"4.50"	"0.000000"	"PRV NS E-16 SU 4.5%10JN05"
""	"B15230"	"Step-up Bonds"	"2601355"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"04/08/2008"	""	"4.250"	"n/a"	"2"	"Bond"	""	"0.000"	"4.25"	"0.000000"	"PRV NS EX-16 SU4.25%8AP08"
""	"B13912"	"Step-up Bonds"	"2601351"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"11/25/2008"	""	"4.500"	"n/a"	"2"	"Bond"	""	"0.000"	"4.50"	"0.000000"	"PRV NS EX-17SU 4.5%25NV0*"
""	"B15209"	"Provincial Bonds"	"2601355"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"08/09/2014"	""	"4.750"	"n/a"	"2"	"Bond"	""	"0.000"	"4.75"	"4.749482"	"PRV NS RED T/P4.75% 9AU14"
""	"520627"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"US"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PSINET INC"
"PSYS"	"556602"	"Common Stock"	"315"	"23.540"	"23.550"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"4"	"Equity"	""	"0.000"	"0.00"	""	"PSYCHIATRIC SOLUTIONS INC"
""	"Q59059"	"Municipal & Para-governmental Bonds"	"2601411"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"07/16/2007"	""	"6.300"	"n/a"	"2"	"Bond"	""	"0.000"	"6.30"	"0.000000"	"PT CLAIRE 6.3% 16JL07"
"TLK"	"551034"	"Common Stock"	"3158000"	"39.250"	"39.260"	"USD"	"n/a"	"ZZ"	"No"	""	"NYS"	"0.000"	"n/a"	"2"	"Equity"	"12/09/2009"	"0.113"	"0.58"	""	"PT TELEKOMUNIKASI ADR"
""	"Q58964"	"Municipal & Para-governmental Bonds"	"2601411"	"103.751"	"103.751"	"CAD"	"n/a"	"CA"	"No"	"08/09/2011"	""	"4.350"	"n/a"	"2"	"Bond"	""	"0.000"	"4.19"	"1.868423"	"PTE-CLAIRE BEO 4.35%9AG11"
""	"Q58953"	"Municipal & Para-governmental Bonds"	"2601411"	"100.803"	"100.803"	"CAD"	"n/a"	"CA"	"No"	"04/28/2010"	""	"4.150"	"n/a"	"2"	"Bond"	""	"0.000"	"4.12"	"0.989096"	"PTE-CLAIRE BEO4.15%28AP10"
"PTEK"	"551047"	"Common Stock"	"315"	"10.690"	"10.680"	"USD"	"n/a"	"US"	"No"	""	"XY"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PTEK HOLDINGS INC"
"CIG7715"	"994166"	"Balanced Funds"	"3807520"	"21.110"	"21.110"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/22/2009"	"0.106"	"0.50"	""	"PTF SER BAL /D/N"
"CIG7710"	"994164"	"Balanced Funds"	"3807520"	"21.110"	"21.110"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/22/2009"	"0.106"	"0.50"	""	"PTF SER BAL FD /N"
"PEG"	"557223"	"Common Stock"	"315"	"31.440"	"31.460"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"12/07/2009"	"0.333"	"4.23"	""	"PUBLIC SERV ENTERPR GROUP"
"PSD"	"557447"	"Common Stock"	"330"	"1.440"	"1.480"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"12/03/2008"	"0.050"	"0.00"	""	"PULSE SEISMIC INC"
"PHM"	"557450"	"Common Stock"	"315"	"10.210"	"10.220"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"12/18/2008"	"0.040"	"0.00"	""	"PULTE HOMES INC"
""	"557718"	"Common Stock"	"330"	"0.000"	"0.660"	"USD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PURCELL ENERGY LTD *"
"PEL"	"557719"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PURCELL ENERGY LTD *"
"PUG"	"557900"	"Common Stock"	"330"	"0.000"	"0.015"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PURE GOLD MINERALS INC *"
"PTU"	"557986"	"Common Stock"	"330"	"0.150"	"0.160"	"CAD"	"n/a"	"CA"	"No"	""	"TSX"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PUREPOINT URANIUM GROUP"
"ABX.PJ"	"77821R"	"Options"	"550"	"0.570"	"0.640"	"CAD"	"n/a"	"CA"	"No"	"04/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 ABX APR@32"
"AEM.OL"	"809280"	"Options"	"550"	"5.800"	"6.000"	"CAD"	"n/a"	"CA"	"No"	"03/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 AEM MAR@60"
"BCE.NX"	"82340S"	"Options"	"550"	"0.010"	"0.070"	"CAD"	"n/a"	"CA"	"No"	"02/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 BCE FEB@25"
"COY.MN"	"82227V"	"Options"	"550"	"0.000"	"0.100"	"CAD"	"n/a"	"CA"	"No"	"01/16/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 CCO JAN@22"
"CM.SO"	"817623"	"Options"	"550"	"3.550"	"3.700"	"CAD"	"n/a"	"CA"	"No"	"07/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 CM JUL@62"
"CQN.TA"	"79429N"	"Options"	"550"	"1.250"	"1.490"	"CAD"	"n/a"	"CA"	"No"	"08/21/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 CNQ AUG@56"
"CQN.NJ"	"77740J"	"Options"	"550"	"0.000"	"0.150"	"CAD"	"n/a"	"CA"	"No"	"02/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 CNQ FEB@50"
"CQN.NG"	"82104C"	"Options"	"550"	"0.260"	"0.320"	"CAD"	"n/a"	"CA"	"No"	"02/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 CNQ FEB@64"
"CQN.QX"	"82489D"	"Options"	"550"	"0.330"	"0.500"	"CAD"	"n/a"	"CA"	"No"	"05/22/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 CNQ MAY@54"
"ECQ100417P52"	"76917H"	"Options"	"550"	"0.550"	"0.700"	"CAD"	"n/a"	"CA"	"No"	"04/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 ECA + CVE AP@52"
"FTS.PR"	"833357"	"Options"	"550"	"0.040"	"0.150"	"CAD"	"n/a"	"CA"	"No"	"04/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 FTS APR@24"
"G.SL"	"80971C"	"Options"	"550"	"1.880"	"1.900"	"CAD"	"n/a"	"CA"	"No"	"07/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 G JUL@34"
"GIB.NH"	"81190Z"	"Options"	"550"	"0.000"	"0.100"	"CAD"	"n/a"	"CA"	"No"	"02/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 GIB.A FEB@11"
"HSE.SJ"	"78667S"	"Options"	"550"	"5.000"	"5.200"	"CAD"	"n/a"	"CA"	"No"	"07/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 HSE JUL@32"
"NA.PJ"	"78811Q"	"Options"	"550"	"0.450"	"0.600"	"CAD"	"n/a"	"CA"	"No"	"04/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 NA APR@50"
"PEP.SM"	"802140"	"Options"	"550"	"6.700"	"6.900"	"USD"	"n/a"	"US"	"No"	"07/17/2010"	"NAS"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 PEP JUL@65"
"RCI.PB"	"81874B"	"Options"	"550"	"0.150"	"0.250"	"CAD"	"n/a"	"CA"	"No"	"04/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 RCI.B APR@28"
"SJR.OQ"	"81371L"	"Options"	"550"	"0.030"	"0.080"	"CAD"	"n/a"	"CA"	"No"	"03/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 SJR.B MAR@18"
"SSO.SE"	"79524E"	"Options"	"550"	"6.000"	"6.200"	"CAD"	"n/a"	"CA"	"No"	"07/17/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 SSO JUL@25"
"SU.RO"	"81338S"	"Options"	"550"	"3.150"	"3.300"	"CAD"	"n/a"	"CA"	"No"	"06/19/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 SU JUN@36"
"SU.OA"	"78731U"	"Options"	"550"	"0.070"	"0.160"	"CAD"	"n/a"	"CA"	"No"	"03/20/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 SU MAR@27"
"SU.UF"	"784959"	"Options"	"550"	"1.560"	"1.570"	"CAD"	"n/a"	"CA"	"No"	"09/18/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 SU SEP@30"
"TA.RX"	"80812S"	"Options"	"550"	"0.250"	"0.300"	"CAD"	"n/a"	"CA"	"No"	"06/19/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 TA JUN@19"
"TRP.MB"	"81788H"	"Options"	"550"	"0.000"	"0.100"	"CAD"	"n/a"	"CA"	"No"	"01/16/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 TRP JAN@28"
"VLB.RO"	"77162D"	"Options"	"550"	"0.500"	"0.530"	"USD"	"n/a"	"US"	"No"	"06/19/2010"	"NAS"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 VLO JUN@15"
"XGD.RD"	"793819"	"Options"	"550"	"1.800"	"1.950"	"CAD"	"n/a"	"CA"	"No"	"06/19/2010"	"MOD"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 XGD JUN@20"
"XEQ.SG"	"78146T"	"Options"	"550"	"2.550"	"2.750"	"USD"	"n/a"	"US"	"No"	"07/17/2010"	"NAS"	"0.000"	"n/a"	"0"	"Option"	""	"0.000"	"n/a"	""	"PUT -100 XRAY JUL@35"
""	"520644"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PWA CORPORATION *"
""	"W16481"	"Certificates of Deposit"	"2202210"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"03/12/2010"	""	"2.100"	"n/a"	"1"	"Bond"	""	"0.000"	"2.10"	"2.100000"	"PWB GIC 2.1% 12MR10A"
""	"W16257"	"Certificates of Deposit"	"2202210"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"08/20/2010"	""	"4.200"	"n/a"	"1"	"Bond"	""	"0.000"	"4.20"	"4.200000"	"PWB GIC 4.2% 20AG10A"
""	"W16335"	"Certificates of Deposit"	"2202210"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"10/09/2013"	""	"4.600"	"n/a"	"1"	"Bond"	""	"0.000"	"4.60"	"4.600000"	"PWB GIC 4.6% 9OC13A"
"PYT"	"558061"	"Common Stock"	"330"	"0.185"	"0.210"	"CAD"	"n/a"	"CA"	"No"	""	"TSX"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"PYNG MEDICAL CORP"
"QE"	"558222"	"Common Stock"	"330"	"0.600"	"0.600"	"CAD"	"n/a"	"CA"	"No"	""	"V"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"Q ENERGY LTD"
""	"558104"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"QEX RESOURCES INC"
"QIII"	"558118"	"Common Stock"	"330"	"0.001"	"0.001"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"QI SYSTEMS INC"
"QLT"	"558111"	"Common Stock"	"315"	"4.820"	"4.890"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"QLT INC"
"QSBSCE00NV"	"B58422"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"11/01/2010"	""	"0.400"	"n/a"	"1"	"Bond"	""	"0.000"	"0.40"	"0.400000"	"QSB CE00 SEC+ 0.4% 1NV10"
""	"N25249"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/01/2007"	""	"6.500"	"n/a"	"1"	"Bond"	""	"0.000"	"6.50"	"0.000000"	"QSB 6.50%-8.50%01JUN07REG"
"QSBCE94"	"B58249"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"149.068"	"149.068"	"CAD"	"n/a"	"CA"	"No"	"06/01/2004"	""	"0.000"	"n/a"	"0"	"Bond"	""	"0.000"	"n/a"	"0.000000"	"QSB CE94 2% 1JN04"
"QSBCE95"	"B58251"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"142.044"	"142.044"	"CAD"	"n/a"	"CA"	"No"	"06/01/2005"	""	"0.000"	"n/a"	"0"	"Bond"	""	"0.000"	"n/a"	"0.000000"	"QSB CE95 1.65% 1JN05"
"QSBSCE98DC"	"B58276"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"127.776"	"127.776"	"CAD"	"n/a"	"CA"	"No"	"12/01/2008"	""	"3.850"	"n/a"	"0"	"Bond"	""	"0.000"	"n/a"	"3.850000"	"QSB CE98 SEC+3.85% 01DC08"
""	"B58668"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"12/01/2011"	""	"1.150"	"n/a"	"1"	"Bond"	""	"0.000"	"1.15"	"1.150000"	"QSB E01COM SEC+1.15%1DC11"
"QSBRE95"	"B58250"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/01/2005"	""	"1.650"	"n/a"	"1"	"Bond"	""	"0.000"	"1.65"	"0.000000"	"QSB RE95 1.65% 1JN05"
""	"B59003"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/04/2012"	""	"0.000"	"n/a"	"0"	"Bond"	""	"0.000"	"n/a"	"0.000000"	"QSI 4JN12"
"QUA"	"558358"	"Common Stock"	"315"	"16.430"	"16.470"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"QUADRA MINING LTD"
""	"558213"	"Common Stock"	"330"	"0.000"	"0.000"	"USD"	"n/a"	"US"	"No"	""	""	"0.000"	"n/a"	"4"	"Equity"	"08/01/2001"	"0.285"	"n/a"	""	"QUAKER OATS CO *"
"QCOM"	"558300"	"Common Stock"	"315"	"46.920"	"46.940"	"USD"	"n/a"	"US"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	"11/23/2009"	"0.170"	"n/a"	""	"QUALCOMM INC"
""	"558255"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"QUALITY QUEST SYS INC"
""	"G93663"	"Municipal & Para-governmental Bonds"	"2601421"	"100.006"	"100.006"	"CAD"	"n/a"	"CA"	"No"	"06/28/2008"	""	"11.250"	"n/a"	"2"	"Bond"	""	"0.000"	"11.25"	"0.000000"	"QUE CATH SB 11.25% 28JN08"
"CQGF119"	"560222"	"Equity Funds"	"3807100"	"25.220"	"25.220"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"QUE CROIS&REV"
"QGF119C"	"996931"	"Canadian Equity Funds"	"3807150"	"31.205"	"31.205"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"QUE FDS CROIS"
""	"U61861"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"09/02/2014"	""	"5.200"	"n/a"	"1"	"Bond"	""	"0.000"	"5.20"	"5.200000"	"QUE FRB C 5.20%A 2SP14"
""	"U74513"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"01/27/2015"	""	"0.000"	"n/a"	"0"	"Bond"	""	"0.000"	"n/a"	"0.000000"	"QUE FRB C 4.50%A 27JA15"
""	"K77318"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/11/2014"	""	"5.200"	"n/a"	"1"	"Bond"	""	"0.000"	"5.20"	"5.200000"	"QUE FRB C 5.20%A 11JN14"
""	"K37229"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"08/24/2015"	""	"4.100"	"n/a"	"1"	"Bond"	""	"0.000"	"4.10"	"4.100000"	"QUE FRB R 4.10%A 24AG15"
""	"U63676"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"10/03/2013"	""	"4.250"	"n/a"	"1"	"Bond"	""	"0.000"	"4.25"	"4.250000"	"QUE FRB R 4.25%A 3OC13"
""	"U74712"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"03/02/2015"	""	"4.500"	"n/a"	"1"	"Bond"	""	"0.000"	"4.50"	"4.500000"	"QUE FRB R 4.50%A 2MR15"
""	"U74600"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"02/10/2015"	""	"4.500"	"n/a"	"1"	"Bond"	""	"0.000"	"4.50"	"4.500000"	"QUE FRB R 4.50%A 10FB15"
""	"U74975"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"04/13/2010"	""	"3.600"	"n/a"	"1"	"Bond"	""	"0.000"	"3.60"	"3.600000"	"QUE FRB R 3.60%A 13AP10"
""	"N21766"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"01/16/2012"	""	"3.750"	"n/a"	"1"	"Bond"	""	"0.000"	"3.75"	"3.750000"	"QUE FRB R 3.75%A 16JA12"
""	"K37506"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"10/26/2015"	""	"4.300"	"n/a"	"1"	"Bond"	""	"0.000"	"4.30"	"4.300000"	"QUE FRB R 4.30%A 26OC15"
""	"K77794"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"05/20/2015"	""	"4.400"	"n/a"	"1"	"Bond"	""	"0.000"	"4.40"	"4.400000"	"QUE FRB R 4.40%A 20MY15"
""	"U74510"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"01/27/2015"	""	"4.500"	"n/a"	"1"	"Bond"	""	"0.000"	"4.50"	"4.500000"	"QUE FRB R 4.50%A 27JA15"
""	"U74354"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"12/29/2014"	""	"4.500"	"n/a"	"1"	"Bond"	""	"0.000"	"4.50"	"4.500000"	"QUE FRB R 4.50%A 29DC14"
""	"N54480"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/09/2014"	""	"5.100"	"n/a"	"1"	"Bond"	""	"0.000"	"5.10"	"5.100000"	"QUE FRB R 5.10%A 9JN14"
""	"N54397"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"05/20/2014"	""	"5.100"	"n/a"	"1"	"Bond"	""	"0.000"	"5.10"	"5.100000"	"QUE FRB R 5.10%A 20MY14"
""	"K77312"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"06/11/2014"	""	"5.200"	"n/a"	"1"	"Bond"	""	"0.000"	"5.20"	"5.200000"	"QUE FRB R 5.20%A 11JN14"
""	"N49627"	"Quebec Savings Bonds"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"07/14/2014"	""	"5.200"	"n/a"	"12"	"Bond"	""	"0.000"	"5.20"	"5.200000"	"QUE FRB R 5.20%M 14JL14"
""	"N19823"	"Quebec Savings Bonds (Compound Interest)"	"2611382"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"01/20/2014"	""	"0.000"	"n/a"	"0"	"Bond"	""	"0.000"	"n/a"	"0.000000"	"QUE FRB 'C'4.95%A 20JA14"
